id_pedido,data_registro,cliente_nome,filial_origem,tipo_veiculo,valor_frete,distancia_km,tempo_estimado_horas,tempo_realizado_horas,status_pedido,motivo_ocorrencia,custo_combustivel
PED-102487,2026-01-23 16:47:00,Cliente 42,Filial Curitiba - HQ,Leve (VUC),5528.73,881.9,6.0,10.693449329921826,Atrasado,Atraso no Carregamento,2518.94
PED-102488,2026-05-04 01:19:00,Cliente 1,Filial São Paulo,Leve (VUC),4490.65,449.6,24.5,24.86190141262647,Entregue,,2720.32
PED-102489,2026-01-20 13:02:00,Cliente 54,Filial São Paulo,Semipesado,0.0,1110.8,39.6,,Cancelado,Cancelado pelo Cliente,1008.45
PED-102490,2026-01-12 07:01:00,Cliente 100,Filial Campo Largo,Semipesado,5336.13,37.8,47.9,52.88705864564504,Atrasado,Trânsito Intenso,1098.87
PED-102491,2026-04-10 13:15:00,Cliente 39,Filial Paranaguá,Médio,3289.21,787.0,10.3,14.657582370240416,Atrasado,Atraso no Carregamento,482.45
PED-102492,2026-03-24 01:43:00,Cliente 7,Filial Curitiba - HQ,Pesado (Tratocaminhão),683.09,1164.9,10.8,15.18429270536323,Atrasado,Problema Mecânico,2368.35
PED-102493,2026-05-14 12:35:00,Cliente 121,Filial São Paulo,Leve (VUC),3587.19,219.2,39.1,39.20285282776097,Entregue,,971.93
PED-102494,2026-01-22 17:11:00,Cliente 45,Filial Paranaguá,Leve (VUC),6814.9,536.5,23.0,23.461433159395483,Entregue,,1546.6
PED-102495,2026-05-03 21:29:00,Cliente 74,Filial Paranaguá,Pesado (Tratocaminhão),6496.31,845.2,44.0,46.77050348296649,Atrasado,Endereço Não Encontrado,2800.91
PED-102496,2026-04-27 18:39:00,Cliente 120,Filial Curitiba - HQ,Pesado (Tratocaminhão),3362.98,763.4,37.1,42.52511618077999,Atrasado,Clima Adverso,2306.2
PED-102497,2026-03-12 15:18:00,Cliente 72,Filial Paranaguá,Médio,655.55,683.6,35.6,38.32010978520037,Atrasado,Problema Mecânico,347.67
PED-102498,2026-01-06 19:26:00,Cliente 138,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,398.8,5.8,,Cancelado,Erro de Carga,222.83
PED-102499,2026-02-22 10:36:00,Cliente 142,Filial Curitiba - HQ,Leve (VUC),5688.36,876.6,2.7,14.64310254066758,Atrasado,Clima Adverso,2404.74
PED-102500,2026-02-17 06:58:00,Cliente 46,Filial Curitiba - HQ,Médio,2559.71,787.4,15.9,14.981053697314293,Entregue,,1747.0
PED-102501,2026-03-10 10:14:00,Cliente 123,Filial Paranaguá,Semipesado,3836.65,203.7,11.2,9.504409944105461,Entregue,,2216.94
PED-102502,2026-05-11 04:22:00,Cliente 118,Filial Paranaguá,Médio,7443.0,1157.3,34.5,34.75691942310262,Entregue,,639.08
PED-102503,2026-02-06 08:14:00,Cliente 75,Filial Curitiba - HQ,Médio,4534.4,671.3,22.2,19.592215960211174,Entregue,,2641.73
PED-102504,2026-05-11 05:16:00,Cliente 6,Filial Paranaguá,Médio,2957.52,635.3,25.6,35.612727971394676,Atrasado,Trânsito Intenso,2365.31
PED-102505,2026-06-03 20:07:00,Cliente 21,Filial Curitiba - HQ,Pesado (Tratocaminhão),4892.42,1019.4,39.2,40.010280155850694,Entregue,,2694.35
PED-102506,2026-05-29 10:37:00,Cliente 147,Filial Campo Largo,Leve (VUC),1760.16,772.1,23.5,22.00421601880348,Entregue,,1155.07
PED-102507,2026-03-13 09:23:00,Cliente 103,Filial Paranaguá,Pesado (Tratocaminhão),1894.77,98.6,26.6,25.70342497587286,Entregue,,971.97
PED-102508,2026-05-05 02:54:00,Cliente 88,Filial Paranaguá,Leve (VUC),6974.47,612.8,40.6,40.220122119439814,Entregue,,624.85
PED-102509,2026-01-14 22:13:00,Cliente 99,Filial Campo Largo,Pesado (Tratocaminhão),2174.4,938.9,21.3,19.488478620893037,Entregue,,2804.25
PED-102510,2026-01-10 11:37:00,Cliente 62,Filial Campo Largo,Médio,0.0,843.0,4.9,,Cancelado,Cancelado pelo Cliente,695.12
PED-102511,2026-04-18 22:45:00,Cliente 107,Filial Campo Largo,Leve (VUC),4306.44,1165.2,25.5,24.741120924713996,Entregue,,534.09
PED-102512,2026-02-03 08:09:00,Cliente 83,Filial Curitiba - HQ,Pesado (Tratocaminhão),6797.85,39.7,28.2,35.20569855491874,Atrasado,Atraso no Carregamento,739.5
PED-102513,2026-05-02 16:16:00,Cliente 56,Filial Curitiba - HQ,Médio,5970.14,320.9,25.1,24.707160361180932,Entregue,,2359.87
PED-102514,2026-04-25 00:11:00,Cliente 22,Filial São Paulo,Semipesado,806.49,663.5,13.1,13.212002902595614,Entregue,,2690.68
PED-102515,2026-04-13 03:41:00,Cliente 68,Filial Campo Largo,Pesado (Tratocaminhão),5351.21,747.2,11.5,9.620680594402078,Entregue,,2470.56
PED-102516,2026-05-21 01:41:00,Cliente 10,Filial São Paulo,Pesado (Tratocaminhão),4028.43,336.5,18.4,16.4878970592858,Entregue,,1777.07
PED-102517,2026-03-26 21:56:00,Cliente 66,Filial Curitiba - HQ,Semipesado,3828.87,993.9,8.8,19.457669384282788,Atrasado,Trânsito Intenso,2982.88
PED-102518,2026-05-12 17:04:00,Cliente 8,Filial Paranaguá,Pesado (Tratocaminhão),5340.91,205.6,32.3,32.205541800487666,Entregue,,392.79
PED-102519,2026-01-19 01:11:00,Cliente 123,Filial Campo Largo,Semipesado,1873.62,11.0,29.9,27.93687599787423,Entregue,,2628.14
PED-102520,2026-03-22 09:33:00,Cliente 38,Filial Paranaguá,Leve (VUC),7370.42,1143.3,30.7,30.469913519183784,Entregue,,1397.6
PED-102521,2026-01-06 07:50:00,Cliente 123,Filial Curitiba - HQ,Semipesado,5017.15,476.0,11.6,9.716918953102422,Entregue,,1474.34
PED-102522,2026-01-11 11:08:00,Cliente 62,Filial Campo Largo,Médio,3059.59,1149.4,12.6,16.559610827762896,Atrasado,Atraso no Carregamento,557.27
PED-102523,2026-01-02 07:57:00,Cliente 138,Filial São Paulo,Semipesado,4701.42,340.7,38.0,38.92494813185411,Entregue,,293.61
PED-102524,2026-05-19 20:35:00,Cliente 45,Filial São Paulo,Leve (VUC),0.0,85.5,33.4,,Cancelado,Avarias no Veículo,1086.56
PED-102525,2026-01-10 20:19:00,Cliente 65,Filial Curitiba - HQ,Semipesado,4936.89,929.3,42.1,41.615625792300946,Entregue,,689.59
PED-102526,2026-04-22 07:35:00,Cliente 67,Filial Paranaguá,Semipesado,697.52,1004.6,20.0,20.55290409758123,Entregue,,1553.35
PED-102527,2026-04-16 11:13:00,Cliente 137,Filial Curitiba - HQ,Leve (VUC),2888.27,595.6,26.7,23.854384779646367,Entregue,,612.53
PED-102528,2026-03-27 20:43:00,Cliente 133,Filial Paranaguá,Pesado (Tratocaminhão),5732.62,97.9,35.7,39.47392156443612,Atrasado,Trânsito Intenso,586.2
PED-102529,2026-02-19 06:19:00,Cliente 106,Filial Curitiba - HQ,Pesado (Tratocaminhão),6155.84,788.4,46.8,47.72418267254883,Entregue,,2655.54
PED-102530,2026-03-28 06:08:00,Cliente 138,Filial São Paulo,Médio,2270.44,226.8,47.5,47.303974089156576,Entregue,,2779.63
PED-102531,2026-05-09 05:37:00,Cliente 140,Filial Paranaguá,Médio,4275.87,1020.8,48.0,52.26304554608586,Atrasado,Endereço Não Encontrado,2899.81
PED-102532,2026-02-13 21:43:00,Cliente 82,Filial Curitiba - HQ,Semipesado,4199.45,336.1,42.9,46.615068557096684,Atrasado,Endereço Não Encontrado,2105.41
PED-102533,2026-03-15 22:57:00,Cliente 58,Filial Campo Largo,Pesado (Tratocaminhão),0.0,1018.8,31.1,,Cancelado,Erro de Carga,2358.85
PED-102534,2026-05-14 16:50:00,Cliente 149,Filial São Paulo,Pesado (Tratocaminhão),2099.03,518.0,1.3,1.0,Entregue,,2540.2
PED-102535,2026-02-07 23:50:00,Cliente 149,Filial São Paulo,Semipesado,5422.6,719.8,33.9,33.12481396755026,Entregue,,2044.98
PED-102536,2026-01-10 23:07:00,Cliente 131,Filial Campo Largo,Leve (VUC),2266.53,949.6,12.2,15.771629414124273,Atrasado,Atraso no Carregamento,1124.68
PED-102537,2026-05-29 23:05:00,Cliente 69,Filial Curitiba - HQ,Pesado (Tratocaminhão),6877.18,58.1,3.7,4.533976640496325,Entregue,,637.88
PED-102538,2026-03-26 06:23:00,Cliente 89,Filial Paranaguá,Médio,4199.51,987.2,33.8,33.09046978148178,Entregue,,864.37
PED-102539,2026-02-02 17:55:00,Cliente 64,Filial São Paulo,Semipesado,0.0,175.0,36.5,,Cancelado,Erro de Carga,2553.16
PED-102540,2026-02-26 19:31:00,Cliente 72,Filial Curitiba - HQ,Leve (VUC),2535.2,436.5,32.0,30.66765967139244,Entregue,,2149.07
PED-102541,2026-02-17 09:26:00,Cliente 17,Filial Campo Largo,Médio,0.0,572.6,18.2,,Cancelado,Erro de Carga,1476.23
PED-102542,2026-03-15 13:56:00,Cliente 73,Filial Paranaguá,Pesado (Tratocaminhão),1295.65,1075.6,25.0,35.67244502641641,Atrasado,Atraso no Carregamento,282.33
PED-102543,2026-02-01 09:25:00,Cliente 70,Filial Curitiba - HQ,Leve (VUC),5867.81,36.7,44.9,44.165670599864,Entregue,,945.37
PED-102544,2026-01-25 10:22:00,Cliente 113,Filial Curitiba - HQ,Médio,3208.62,675.5,35.3,35.40746108047812,Entregue,,2240.91
PED-102545,2026-02-26 19:39:00,Cliente 21,Filial São Paulo,Semipesado,3789.93,774.6,24.7,23.730128656494504,Entregue,,1634.68
PED-102546,2026-05-06 22:28:00,Cliente 135,Filial São Paulo,Leve (VUC),0.0,386.7,28.9,,Cancelado,Avarias no Veículo,1419.49
PED-102547,2026-01-31 06:39:00,Cliente 7,Filial Paranaguá,Leve (VUC),630.39,355.7,44.6,44.26405570752925,Entregue,,1078.3
PED-102548,2026-02-02 20:01:00,Cliente 111,Filial Curitiba - HQ,Semipesado,5163.38,593.7,19.5,17.598169369035784,Entregue,,1899.41
PED-102549,2026-01-18 14:32:00,Cliente 27,Filial Campo Largo,Pesado (Tratocaminhão),4614.03,232.6,5.8,6.474513990387029,Entregue,,2905.88
PED-102550,2026-03-25 02:50:00,Cliente 8,Filial Campo Largo,Pesado (Tratocaminhão),4857.0,567.1,16.3,15.853792102427573,Entregue,,2723.15
PED-102551,2026-04-24 21:17:00,Cliente 28,Filial Paranaguá,Leve (VUC),2285.01,920.4,20.5,17.570555812356403,Entregue,,285.39
PED-102552,2026-04-20 23:07:00,Cliente 47,Filial Curitiba - HQ,Leve (VUC),2174.94,1016.0,13.8,11.657278494893697,Entregue,,1546.67
PED-102553,2026-05-05 11:52:00,Cliente 86,Filial São Paulo,Leve (VUC),6312.07,468.3,25.9,24.612017105995733,Entregue,,1122.51
PED-102554,2026-05-18 22:51:00,Cliente 10,Filial Curitiba - HQ,Médio,5828.77,744.6,15.3,17.917702532011788,Atrasado,Trânsito Intenso,1629.69
PED-102555,2026-05-19 01:57:00,Cliente 114,Filial São Paulo,Leve (VUC),0.0,10.0,5.8,,Cancelado,Erro de Carga,1897.4
PED-102556,2026-01-13 07:24:00,Cliente 33,Filial Campo Largo,Pesado (Tratocaminhão),4964.64,664.9,9.8,10.379007056590478,Entregue,,760.08
PED-102557,2026-03-09 09:18:00,Cliente 135,Filial Paranaguá,Semipesado,6297.05,1170.5,44.2,43.89147980330652,Entregue,,2388.39
PED-102558,2026-04-04 18:57:00,Cliente 131,Filial Paranaguá,Semipesado,6721.81,381.6,30.6,29.17442661616717,Entregue,,1530.19
PED-102559,2026-01-23 21:15:00,Cliente 14,Filial Paranaguá,Semipesado,540.64,717.8,15.8,16.0100793376534,Entregue,,2977.62
PED-102560,2026-03-06 11:23:00,Cliente 46,Filial São Paulo,Leve (VUC),6194.24,917.1,18.2,20.711510742608827,Atrasado,Clima Adverso,270.36
PED-102561,2026-02-03 20:56:00,Cliente 61,Filial Campo Largo,Leve (VUC),2952.75,734.6,24.2,23.136130838787707,Entregue,,731.21
PED-102562,2026-05-16 17:56:00,Cliente 13,Filial Campo Largo,Semipesado,5528.65,508.0,32.6,30.568059874381813,Entregue,,2130.96
PED-102563,2026-04-22 04:25:00,Cliente 16,Filial Paranaguá,Médio,3099.81,191.6,28.4,33.67314651169535,Atrasado,Trânsito Intenso,2146.5
PED-102564,2026-06-07 21:12:00,Cliente 133,Filial Paranaguá,Médio,4743.74,561.8,44.8,44.635790335927794,Entregue,,1830.13
PED-102565,2026-03-24 02:25:00,Cliente 38,Filial São Paulo,Médio,5027.48,360.8,30.4,28.74624733302538,Entregue,,2921.49
PED-102566,2026-04-14 11:01:00,Cliente 38,Filial São Paulo,Médio,3334.95,838.1,43.8,43.229160757211154,Entregue,,1362.88
PED-102567,2026-04-18 17:12:00,Cliente 103,Filial Curitiba - HQ,Pesado (Tratocaminhão),4089.5,535.9,1.3,1.0,Entregue,,1367.7
PED-102568,2026-01-02 04:06:00,Cliente 56,Filial São Paulo,Semipesado,5584.19,1021.4,42.9,42.280156326120505,Entregue,,2749.33
PED-102569,2026-01-26 23:11:00,Cliente 63,Filial Curitiba - HQ,Pesado (Tratocaminhão),3834.14,240.1,34.9,34.316385478141676,Entregue,,1707.64
PED-102570,2026-01-16 22:39:00,Cliente 120,Filial Paranaguá,Leve (VUC),0.0,507.1,9.1,,Cancelado,Erro de Carga,1190.44
PED-102571,2026-03-14 14:36:00,Cliente 48,Filial Campo Largo,Médio,590.33,673.4,13.4,12.39343669338517,Entregue,,2213.03
PED-102572,2026-05-21 04:10:00,Cliente 105,Filial São Paulo,Médio,5129.18,160.0,26.5,24.955517905416244,Entregue,,1935.08
PED-102573,2026-03-15 19:12:00,Cliente 59,Filial Campo Largo,Semipesado,6430.66,709.6,6.9,7.1615154734638935,Entregue,,1057.95
PED-102574,2026-04-20 17:14:00,Cliente 77,Filial São Paulo,Médio,5996.91,356.2,37.9,48.51500096411124,Atrasado,Endereço Não Encontrado,1034.2
PED-102575,2026-04-16 23:06:00,Cliente 127,Filial São Paulo,Semipesado,2672.8,283.1,38.2,45.02103633326463,Atrasado,Problema Mecânico,1307.72
PED-102576,2026-02-09 02:14:00,Cliente 55,Filial Curitiba - HQ,Leve (VUC),3797.9,178.9,15.1,12.532371295971382,Entregue,,400.54
PED-102577,2026-03-26 05:00:00,Cliente 55,Filial São Paulo,Médio,2139.13,426.4,4.3,1.6970394121510686,Entregue,,2839.33
PED-102578,2026-05-12 10:43:00,Cliente 129,Filial Paranaguá,Médio,7424.05,1115.5,47.5,47.60286262155903,Entregue,,712.46
PED-102579,2026-01-26 04:22:00,Cliente 136,Filial Campo Largo,Pesado (Tratocaminhão),0.0,46.9,12.8,,Cancelado,Cancelado pelo Cliente,742.71
PED-102580,2026-03-26 15:44:00,Cliente 127,Filial São Paulo,Semipesado,0.0,1024.1,4.2,,Cancelado,Cancelado pelo Cliente,2011.71
PED-102581,2026-05-31 15:29:00,Cliente 132,Filial Campo Largo,Semipesado,0.0,482.9,16.5,,Cancelado,Cancelado pelo Cliente,2227.89
PED-102582,2026-03-09 07:15:00,Cliente 85,Filial Campo Largo,Médio,6632.12,678.3,46.5,49.81178145519945,Atrasado,Clima Adverso,2263.14
PED-102583,2026-06-08 20:41:00,Cliente 115,Filial Campo Largo,Pesado (Tratocaminhão),860.33,620.2,38.3,36.87364696282398,Entregue,,1250.21
PED-102584,2026-06-02 11:11:00,Cliente 58,Filial São Paulo,Médio,2607.14,1111.6,23.6,21.332925933824107,Entregue,,2645.32
PED-102585,2026-03-31 04:47:00,Cliente 37,Filial Curitiba - HQ,Semipesado,4482.9,926.5,15.4,15.64159631983583,Entregue,,1723.2
PED-102586,2026-04-07 08:11:00,Cliente 49,Filial Campo Largo,Semipesado,4828.19,1181.9,20.9,21.4432310611508,Entregue,,1428.05
PED-102587,2026-03-10 21:51:00,Cliente 67,Filial Campo Largo,Médio,990.19,955.4,1.8,2.490710617996588,Entregue,,2469.08
PED-102588,2026-01-28 23:34:00,Cliente 19,Filial São Paulo,Leve (VUC),5148.55,362.1,34.8,35.70061435365818,Entregue,,881.97
PED-102589,2026-04-20 01:12:00,Cliente 129,Filial São Paulo,Médio,4196.45,1155.8,5.7,6.234083400567712,Entregue,,2608.52
PED-102590,2026-04-13 09:44:00,Cliente 29,Filial Paranaguá,Pesado (Tratocaminhão),6293.39,1180.4,25.4,22.629232361725332,Entregue,,1708.72
PED-102591,2026-04-22 13:10:00,Cliente 87,Filial Paranaguá,Semipesado,0.0,156.5,27.6,,Cancelado,Cancelado pelo Cliente,2720.16
PED-102592,2026-02-11 05:03:00,Cliente 33,Filial Curitiba - HQ,Semipesado,0.0,1082.2,1.1,,Cancelado,Erro de Carga,764.52
PED-102593,2026-02-02 06:55:00,Cliente 119,Filial Curitiba - HQ,Médio,0.0,800.4,47.1,,Cancelado,Cancelado pelo Cliente,2820.98
PED-102594,2026-04-15 07:36:00,Cliente 133,Filial Curitiba - HQ,Leve (VUC),0.0,1107.2,15.2,,Cancelado,Erro de Carga,2126.05
PED-102595,2026-02-20 09:42:00,Cliente 71,Filial Curitiba - HQ,Semipesado,6041.71,1099.7,4.6,4.461304353838559,Entregue,,1931.32
PED-102596,2026-05-01 14:37:00,Cliente 134,Filial Campo Largo,Médio,0.0,1070.7,41.2,,Cancelado,Cancelado pelo Cliente,1381.79
PED-102597,2026-05-23 04:28:00,Cliente 22,Filial São Paulo,Leve (VUC),1228.0,1063.5,8.1,8.96901698190661,Entregue,,2877.68
PED-102598,2026-03-24 21:50:00,Cliente 77,Filial Paranaguá,Médio,2450.08,150.0,2.2,1.0,Entregue,,1442.97
PED-102599,2026-01-10 11:53:00,Cliente 4,Filial Campo Largo,Médio,2320.6,180.8,24.3,21.687738772637697,Entregue,,1595.92
PED-102600,2026-01-04 17:15:00,Cliente 72,Filial São Paulo,Médio,7042.11,150.2,7.1,6.809763859679493,Entregue,,2388.19
PED-102601,2026-02-05 22:11:00,Cliente 128,Filial São Paulo,Semipesado,3912.27,118.3,47.2,46.94548828171663,Entregue,,997.56
PED-102602,2026-04-08 03:36:00,Cliente 45,Filial Campo Largo,Leve (VUC),1277.4,430.4,1.5,1.5045456451967718,Entregue,,1016.19
PED-102603,2026-01-09 20:17:00,Cliente 136,Filial Campo Largo,Pesado (Tratocaminhão),0.0,823.9,3.4,,Cancelado,Cancelado pelo Cliente,2370.83
PED-102604,2026-03-04 22:33:00,Cliente 93,Filial Paranaguá,Pesado (Tratocaminhão),6603.31,432.1,40.2,40.248228615562624,Entregue,,560.02
PED-102605,2026-04-15 13:03:00,Cliente 5,Filial Curitiba - HQ,Semipesado,6429.46,867.2,12.3,10.404844914403881,Entregue,,2504.3
PED-102606,2026-04-03 08:44:00,Cliente 104,Filial Curitiba - HQ,Semipesado,6802.38,986.1,43.8,42.22055301032155,Entregue,,1950.49
PED-102607,2026-01-28 09:15:00,Cliente 81,Filial Paranaguá,Médio,3219.7,802.8,15.6,14.996905538521636,Entregue,,1709.43
PED-102608,2026-03-17 19:04:00,Cliente 87,Filial Paranaguá,Médio,4989.39,563.5,4.3,2.4097797688229146,Entregue,,841.51
PED-102609,2026-04-08 09:00:00,Cliente 137,Filial Curitiba - HQ,Leve (VUC),2447.22,361.7,1.5,2.1060147742411384,Entregue,,2401.83
PED-102610,2026-04-06 16:47:00,Cliente 130,Filial Campo Largo,Médio,0.0,158.0,14.3,,Cancelado,Avarias no Veículo,2453.87
PED-102611,2026-04-01 23:34:00,Cliente 63,Filial Curitiba - HQ,Leve (VUC),653.31,597.4,23.3,22.805274575862047,Entregue,,1552.24
PED-102612,2026-03-31 16:37:00,Cliente 51,Filial São Paulo,Médio,2064.09,866.3,1.0,6.247759910679077,Atrasado,Endereço Não Encontrado,1289.67
PED-102613,2026-05-31 21:03:00,Cliente 116,Filial São Paulo,Médio,0.0,662.4,28.3,,Cancelado,Avarias no Veículo,889.25
PED-102614,2026-02-28 08:03:00,Cliente 113,Filial Paranaguá,Pesado (Tratocaminhão),0.0,868.6,16.7,,Cancelado,Cancelado pelo Cliente,2311.86
PED-102615,2026-05-10 16:23:00,Cliente 31,Filial Curitiba - HQ,Semipesado,1433.94,408.9,19.3,27.48135011728278,Atrasado,Atraso no Carregamento,1990.47
PED-102616,2026-05-06 14:30:00,Cliente 7,Filial Curitiba - HQ,Leve (VUC),6926.08,89.5,13.3,19.226194793422707,Atrasado,Clima Adverso,778.57
PED-102617,2026-04-21 07:47:00,Cliente 3,Filial São Paulo,Pesado (Tratocaminhão),2917.7,927.6,25.9,25.61258640083534,Entregue,,2424.51
PED-102618,2026-02-20 10:33:00,Cliente 51,Filial Curitiba - HQ,Médio,3487.8,271.5,11.8,12.769544466638926,Entregue,,2670.17
PED-102619,2026-05-04 15:56:00,Cliente 56,Filial Paranaguá,Pesado (Tratocaminhão),3054.85,743.4,7.3,6.6094503998153655,Entregue,,365.89
PED-102620,2026-04-21 12:14:00,Cliente 73,Filial Paranaguá,Leve (VUC),3360.26,967.1,42.9,42.29633510309704,Entregue,,2362.78
PED-102621,2026-01-27 03:15:00,Cliente 10,Filial São Paulo,Semipesado,2314.35,175.5,19.4,25.628054073186362,Atrasado,Atraso no Carregamento,2587.85
PED-102622,2026-06-07 03:02:00,Cliente 61,Filial Curitiba - HQ,Pesado (Tratocaminhão),5390.23,722.2,4.6,5.148838129642421,Entregue,,2976.22
PED-102623,2026-04-23 21:49:00,Cliente 50,Filial Curitiba - HQ,Leve (VUC),5807.28,830.4,11.8,10.035684506017464,Entregue,,865.28
PED-102624,2026-05-04 16:11:00,Cliente 122,Filial São Paulo,Médio,6261.79,898.4,15.6,14.531910649008116,Entregue,,1238.81
PED-102625,2026-02-24 20:55:00,Cliente 1,Filial Campo Largo,Pesado (Tratocaminhão),0.0,185.7,37.2,,Cancelado,Avarias no Veículo,2905.34
PED-102626,2026-04-05 11:30:00,Cliente 38,Filial Campo Largo,Semipesado,5852.39,991.9,2.0,1.0,Entregue,,463.24
PED-102627,2026-03-28 21:52:00,Cliente 79,Filial Curitiba - HQ,Leve (VUC),0.0,122.0,23.5,,Cancelado,Erro de Carga,1666.38
PED-102628,2026-03-25 14:22:00,Cliente 89,Filial Paranaguá,Semipesado,0.0,628.3,20.2,,Cancelado,Cancelado pelo Cliente,1618.88
PED-102629,2026-06-05 15:36:00,Cliente 82,Filial Campo Largo,Médio,3473.5,537.7,46.5,43.97343306347365,Entregue,,1898.33
PED-102630,2026-05-29 14:16:00,Cliente 67,Filial Curitiba - HQ,Semipesado,7446.17,273.9,9.5,7.423423766620718,Entregue,,1126.22
PED-102631,2026-02-06 12:18:00,Cliente 17,Filial Campo Largo,Médio,5682.76,369.3,30.5,31.29124041449996,Entregue,,2792.57
PED-102632,2026-06-07 12:17:00,Cliente 127,Filial São Paulo,Médio,0.0,205.7,10.5,,Cancelado,Cancelado pelo Cliente,956.17
PED-102633,2026-03-03 03:35:00,Cliente 112,Filial Campo Largo,Pesado (Tratocaminhão),679.93,516.6,26.8,32.97814209489877,Atrasado,Endereço Não Encontrado,2019.15
PED-102634,2026-02-21 18:44:00,Cliente 136,Filial Campo Largo,Médio,3981.79,52.3,27.1,26.924243636193996,Entregue,,1588.6
PED-102635,2026-02-13 06:56:00,Cliente 60,Filial São Paulo,Semipesado,4198.36,1067.8,4.5,8.305200908839389,Atrasado,Trânsito Intenso,946.69
PED-102636,2026-04-27 03:58:00,Cliente 40,Filial Paranaguá,Pesado (Tratocaminhão),0.0,204.5,22.5,,Cancelado,Avarias no Veículo,728.79
PED-102637,2026-02-03 01:04:00,Cliente 89,Filial Curitiba - HQ,Médio,2684.92,1064.4,22.7,20.155963547497983,Entregue,,2878.37
PED-102638,2026-02-24 09:31:00,Cliente 41,Filial Paranaguá,Leve (VUC),7189.51,1037.7,16.0,16.325948624175304,Entregue,,1771.62
PED-102639,2026-02-11 08:12:00,Cliente 140,Filial Paranaguá,Leve (VUC),3482.78,547.5,14.0,22.17484855008276,Atrasado,Endereço Não Encontrado,1891.73
PED-102640,2026-05-02 09:09:00,Cliente 115,Filial Campo Largo,Médio,1806.91,602.3,11.5,12.322222938610778,Entregue,,2392.11
PED-102641,2026-04-12 18:20:00,Cliente 100,Filial Curitiba - HQ,Pesado (Tratocaminhão),4093.37,369.3,1.3,1.832941554986055,Entregue,,427.43
PED-102642,2026-05-16 00:27:00,Cliente 117,Filial Campo Largo,Pesado (Tratocaminhão),736.36,1196.3,1.1,1.0,Entregue,,2198.54
PED-102643,2026-04-23 06:13:00,Cliente 89,Filial São Paulo,Pesado (Tratocaminhão),0.0,808.2,28.7,,Cancelado,Erro de Carga,662.39
PED-102644,2026-03-26 20:48:00,Cliente 93,Filial Paranaguá,Semipesado,0.0,1142.7,14.7,,Cancelado,Avarias no Veículo,2273.35
PED-102645,2026-01-09 16:04:00,Cliente 139,Filial Paranaguá,Leve (VUC),3003.86,503.6,8.9,7.134829364164414,Entregue,,595.72
PED-102646,2026-02-27 19:39:00,Cliente 60,Filial São Paulo,Médio,5838.03,1060.8,33.2,42.729869996043064,Atrasado,Trânsito Intenso,2530.98
PED-102647,2026-03-04 18:35:00,Cliente 68,Filial Curitiba - HQ,Médio,1450.0,543.4,25.9,34.19363210159635,Atrasado,Trânsito Intenso,2106.85
PED-102648,2026-02-19 00:12:00,Cliente 78,Filial Paranaguá,Leve (VUC),6647.28,1041.5,44.0,43.48645537559119,Entregue,,1280.49
PED-102649,2026-03-19 23:32:00,Cliente 46,Filial Paranaguá,Semipesado,7188.11,165.8,40.1,39.71861989844075,Entregue,,1204.74
PED-102650,2026-02-12 16:35:00,Cliente 38,Filial Curitiba - HQ,Pesado (Tratocaminhão),0.0,767.9,35.2,,Cancelado,Cancelado pelo Cliente,617.05
